id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
7041575844,https://bham.craigslist.org/apa/d/birmingham-storage-refrigerator-24-hour/7041575844.html,birmingham,https://bham.craigslist.org,870,apartment,851,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00q0q_8JE7kmqZaxH_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Disability Access -Accept Credit Card Payments -Package Receiving -On-site Maintenance -Heat -Disposal -Walk-in Closets -Storage  Call:  show contact info",33.3755,-86.8045,al
7041580592,https://bham.craigslist.org/apa/d/birmingham-find-you-way-find-you-home/7041580592.html,birmingham,https://bham.craigslist.org,765,apartment,802,1,1,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00j0j_lkHherNIV2x_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Washer/Dryer -On-site Management -Heat -Handrails -24-Hour Laundry Care Facilities -Private Patio -Private Balcony -24-Hour Fitness Center  Call:  show contact info   SPORTS BARS CLOSE BY FOR THE SPORT FANATICS, TWO SPARKLING SWIMMING POOLS, BARK PARK, SPAIN PARK, BEAUTIFULLY  UPDATED CLUB HOUSE, PLANET FITNESS LESS THAN 5 MINUTES AWAY, PET FRIENDLY, JEFF STATE COLLEGE LESS THAN 10 MINUTES AWAY, ADJACENT TO 280, GRANDVIEW HOSPITAL, NEARBY CITIES HOOVER, CHELSEA,CALERA, PELHAM, OAK MOUNTAIN SCHOOL DISTRICT THAT INCLUDE (INVERNESS ELEMENTARY AND MIDDLE), FISHING AND BOATING PERMIT AVAILABLE ON SITE, LAKE AND WOODED VIEWS, MODERN LAUNDRY FACILITIES",33.4226,-86.7065,al
7041580694,https://bham.craigslist.org/apa/d/birmingham-check-out-that-view-100/7041580694.html,birmingham,https://bham.craigslist.org,925,apartment,1418,2,2,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00303_gMDzAs1V3WM_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Faux Wood Blinds -Private Patio -2 Sparkling Swimming Pools -Spacious Floor Plans -110 Acre Stocked Lake -Night Patrol -Balcony -Refrigerator  Call:  show contact info   GRANDVIEW HOSPITAL, URGENT CARES NEARBY, NEARBY CITIES HOOVER, CHELSEA,CALERA, PELHAM, KAYAK STORAGE ON SITE, ST VINCENT HOSPITAL, YMCA, WRAP AROUND FISHING DECK, 110 ACRE STOCKED FISHING LAKE, BLACK APPLIANCES, ADJACENT TO 280, PLANET FITNESS LESS THAN 5 MINUTES AWAY, TWO SPARKLING SWIMMING POOLS, BEAUTIFULLY  UPDATED CLUB HOUSE, SHOPPING AND DINING LESS THAN 5 MINUTES AWAY, FISHING AND BOATING PERMIT AVAILABLE ON SITE",33.4226,-86.7065,al
7041580657,https://bham.craigslist.org/apa/d/birmingham-garages-for-rent-at-100/7041580657.html,birmingham,https://bham.craigslist.org,940,apartment,1298,2,2,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00h0h_b7Bdj1NLBie_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Faux Hardwood Flooring -Washer/ Dryer Hookup (Select Units) -Spacious Floor Plans -24-Hour Fitness Center -Private Balcony -Business Center -24-Hour Availability -Refrigerator  Call:  show contact info   JEFF STATE COLLEGE LESS THAN 10 MINUTES AWAY, WRAP AROUND FISHING DECK, FISHING AND BOATING PERMIT AVAILABLE ON SITE, BARK PARK, ST VINCENT HOSPITAL, POOL SIDE GRILLING PICNIC AREA, YMCA, HOMEDEPOT, LAKE AND WOODED VIEWS, GRANDVIEW HOSPITAL, SPORTS BARS CLOSE BY FOR THE SPORT FANATICS, URGENT CARES NEARBY, GOLDS GYM, OAK MOUNTAIN SCHOOL DISTRICT THAT INCLUDE (INVERNESS ELEMENTARY AND MIDDLE), SHOPPING AND DINING LESS THAN 5 MINUTES AWAY",33.4226,-86.7065,al
7041575948,https://bham.craigslist.org/apa/d/birmingham-sundeck-vaulted-ceiling/7041575948.html,birmingham,https://bham.craigslist.org,1040,apartment,1100,2,2,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00A0A_5ZjXqiFg5S7_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Accept Credit Card Payments -24-Hour Availability -Window Covering -Detached Garages Available -Washer and Dryer Hookup (in select units) -Range -Fireplace -Disability Access  Call:  show contact info",33.3755,-86.8045,al
7041575814,https://bham.craigslist.org/apa/d/birmingham-ceiling-fan-on-site/7041575814.html,birmingham,https://bham.craigslist.org,1120,apartment,1319,3,2,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00B0B_dEBInk4ZGfP_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Dishwasher -Package Receiving -Accept Credit Card Payments -Detached Garages Available -Patio -Free Weights Available -Window Covering -Vaulted Ceiling  Call:  show contact info",33.3755,-86.8045,al
7040315569,https://bham.craigslist.org/apa/d/birmingham-pets-allowed-faux-hardwood/7040315569.html,birmingham,https://bham.craigslist.org,1145,apartment,1572,3,2,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00H0H_jpkWh6TR1AW_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -On-site Management -Night Patrol -Water, Sewer and Trash -Package Receiving -Range -Air Conditioning -2 Sparkling Swimming Pools -Private Patio  Call:  show contact info   LAKE AND WOODED VIEWS, ST VINCENT HOSPITAL, BEAUTIFULLY  UPDATED CLUB HOUSE, EASY 459 ACCESS, SPORTS BARS CLOSE BY FOR THE SPORT FANATICS, NEARBY CITIES HOOVER, CHELSEA,CALERA, PELHAM, BARK PARK, FISHING AND BOATING PERMIT AVAILABLE ON SITE, PET FRIENDLY, PLANET FITNESS LESS THAN 5 MINUTES AWAY, KAYAK STORAGE ON SITE, 110 ACRE STOCKED FISHING LAKE, MODERN LAUNDRY FACILITIES, POOL SIDE GRILLING PICNIC AREA, ADJACENT TO 280",33.4226,-86.7065,al
7041575901,https://bham.craigslist.org/apa/d/birmingham-internet-access-high-speed/7041575901.html,birmingham,https://bham.craigslist.org,975,apartment,1009,2,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00A0A_7fGuFj1WGkZ_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Accept Credit Card Payments -Private Balcony -Accepts Electronic Payments -Vaulted Ceiling -On-site Management -Large bathrooms -Heat -Range  Call:  show contact info",33.3755,-86.8045,al
7041575829,https://bham.craigslist.org/apa/d/birmingham-walk-in-closets-disposal/7041575829.html,birmingham,https://bham.craigslist.org,835,apartment,560,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00q0q_8JE7kmqZaxH_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Views -Balcony -Accepts Electronic Payments -Disability Access -On-site Management -On-site Maintenance -Short Term Lease -Accept Credit Card Payments  Call:  show contact info",33.3755,-86.8045,al
7041565414,https://bham.craigslist.org/apa/d/birmingham-wake-up-and-smell-the-coffee/7041565414.html,birmingham,https://bham.craigslist.org,855,apartment,1073,2,2,0,0,1,0,0,0,,,https://images.craigslist.org/00E0E_x8bMAVd37U_600x450.jpg,"Location:    3627 Cedarbrook Dr - Hoover, AL 35216 Rental Information:$855 - $1176 /Month |2 Bedroom 2 Bath | 1073 sq ftLease Term:  7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month  Call: The Park at Deerfield at  show contact info  Our apartment homes feature designer laminate hardwood floors in living and dining rooms, plush carpet in the bedroom. The living room will comfortably fit any size living room suite, even a sectional sofa. The kitchen features custom white cabinetry with granite inspired countertops and upgraded black appliances. The extra-large bedrooms will accommodate king size bedroom furniture and include oversized walk-in closets.   The Park at Deerfield Apartment Homes features two Swimming Pools, two Laundry Facilities, Fitness Center with Yoga Room, and Cyber Cafe with Coffee Bar, Children?s Playground, Bark Park, and Picnic Area with Grills. Zoned for Green Valley Elementary School, Simmons Middle School, Hoover High School.   Elegant, peaceful, and perfectly placed in the heart of Hoover, the Park at Deerfield Apartment Homes has all there is to offer in 1, 2, and 3-bedroom apartment homes. Located less than 5 minutes away from Birmingham's premier shopping and dining destinations, The Park at Deerfield defines convenience.  Stop by today to view our beautiful apartment homes and reserve yours today!  RESIDENT AMENITIES â 24 Hour Availability â Breakfast/Coffee Concierge â Business Center â Clubhouse â Fitness Center â Laundry Facilities â On-Site Maintenance â Pet Friendly â Picnic Area â Short Term Lease â Swimming Pool  EXTRA FEATURES â Bark Park â Concierge Laundry Pick-up/Delivery â Kid's Zone â Large Pets Welcome â Off Street Parking â On Site Management â Playground â Resident Activities Program â Sports Court â Tennis Court â Valet Trash  FLOORPLAN FEATURES â Air Conditioning â Cable Ready â Dishwasher â Hardwood Floors â Heating â High Speed Internet â Refrigerator â Satellite TV â Views â Window CoveringsThe Dogwood is a wonderful two-bedroom, two bath apartment home and we have the perfect Iris coming available just for you! Upon entry you are greeted by spacious living room is large enough for sectional and entertainment center.The living room also has direct access to the patio/balcony perfect for relaxing or entertaining guests! The dining room can seat four-to- six chairs, features a counter height bar of overlooking into the kitchen equipped with a double pantry perfect for your culinary desires and a storage closest; a large storage closet in the hallway. plus full bathroom. Adjacent the bathroom is the full-size washer/dryer connections. The master bedroom has a walk-in closet, with ensuite bathroom. The guest bedroom is the perfect space for an office, play area or gym. Welcome Home!     Website: http://www.theparkatdeerfield.comEQUAL HOUSING OPPORTUNITY",33.3831,-86.793,al
7041292378,https://bham.craigslist.org/apa/d/birmingham-oversized-walk-in-closets-2/7041292378.html,birmingham,https://bham.craigslist.org,785,apartment,1047,2,1,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00y0y_21c0FOvUXmd_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Cable Ready -Canoe Storage -Range -Water, Sewer and Trash -Valet Trash Service  $25.00 -2 Sparkling Swimming Pools -Balcony -Washer/Dryer  Call:  show contact info   BARK PARK, ST VINCENT HOSPITAL, PET FRIENDLY, TWO SPARKLING SWIMMING POOLS, GOLDS GYM, FISHING AND BOATING PERMIT AVAILABLE ON SITE, OAK MOUNTAIN SCHOOL DISTRICT THAT INCLUDE (INVERNESS ELEMENTARY AND MIDDLE), URGENT CARES NEARBY, POOL SIDE GRILLING PICNIC AREA, BUS TRANSIT AVAILABLE, SPAIN PARK, SHOPPING AND DINING LESS THAN 5 MINUTES AWAY, JEFF STATE COLLEGE LESS THAN 10 MINUTES AWAY, PET GROOMING LESS THAN 5 MINUTES AWAY, SPORTS BARS CLOSE BY FOR THE SPORT FANATICS",33.4226,-86.7065,al
7040341054,https://bham.craigslist.org/apa/d/birmingham-accepts-electronic-payments/7040341054.html,birmingham,https://bham.craigslist.org,1060,apartment,1100,2,2,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00C0C_7PogWgr8f7Q_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Dishwasher -Fireplace -Free Weights Available -Internet Access: High Speed -Accepts Electronic Payments -Renovated Tennis Court -Range -Disposal  Call:  show contact info",33.3755,-86.8045,al
7041559517,https://bham.craigslist.org/apa/d/birmingham-balcony-free-weights/7041559517.html,birmingham,https://bham.craigslist.org,1030,apartment,1100,2,2,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00l0l_8qqknwvZQJ8_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Walk-in Closets -Heat -On-site Management -Large bathrooms -Private Balcony -Valet Trash Service  $25.00 -Range -Washer and Dryer Hookup (in select units)  Call:  show contact info",33.3755,-86.8045,al
7041564872,https://bham.craigslist.org/apa/d/birmingham-great-location-3-bedroom-25/7041564872.html,birmingham,https://bham.craigslist.org,1335,townhouse,1400,3,2.5,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00e0e_iWoeLnQK4jX_600x450.jpg,"To schedule a tour We now book our tour appointments online! Please call or text us at   show contact info  to self-schedule from your phone! Book your appointment online today or anytime 24/7! Price subject to change. Property Description Our spacious 3 bedroom 2.5 bath town homes feature fully equipped kitchens, black appliances, large closets, basement storage, washer/dryer connections and fireplaces. Select units are beautifully remodeled with stainless steel appliances, updated lighting, brushed nickel hardware, and granite inspired countertops.Come home to the serenity of The Verandas at Rocky Ridge! The community is secluded amidst excellent schools, close and convenient shopping, as well as entertainment and restaurants. Our community has quick and easy access to all major thoroughfares and interstates and is also surrounded by scenic woods. Lush landscaping surrounded by rolling hills greets you as you enter Verandas At Rocky Ridge. These extra spacious apartment homes and townhomes offer fully equipped kitchens, large closets, outside storage, washer/dryer connections and fireplaces. Details Availability date: February 22, 2020 Pets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb) Pet notes: Pets - allowed Comments: Pets welcome with approved pet application, pet fee & interview. Cats - allowed Dogs - allowed Deposit: No deposit required. Application fee: $60 per person over 19; Married couples only pay $60 Amenities Laundry: In Unit Parking type: Off-Street, Assigned  Appliances: Dishwasher, Refrigerator, Garbage disposal, Range/Oven Exterior: Balcony/patio, Yard, Porch Heating/cooling: Air conditioning Wiring: Cable-ready, High-speed internet Facilities and Recreation: Shared pool, Fitness center, Playground, Barbecue, Tennis court Additional features: Fireplace Offered by: Verandas at Rocky Ridge  Equal Housing Opportunity",33.3966,-86.7736,al
7041559596,https://bham.craigslist.org/apa/d/birmingham-window-covering-playground/7041559596.html,birmingham,https://bham.craigslist.org,975,apartment,1009,2,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00707_uRrY9CsNMC_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Ceiling Fan -Disposal -Balcony -Refrigerator -Sundeck -Fireplace -Short Term Lease -Renovated Tennis Court  Call:  show contact info",33.3755,-86.8045,al
7041559416,https://bham.craigslist.org/apa/d/birmingham-renovated-tennis-court/7041559416.html,birmingham,https://bham.craigslist.org,785,apartment,851,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00y0y_jvu6ie0FzhZ_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Vaulted Ceiling -Ceiling Fan -Internet Access: High Speed -Playground -Air Conditioner -Disposal -Accept Credit Card Payments -Disability Access  Call:  show contact info",33.3755,-86.8045,al
7040316345,https://bham.craigslist.org/apa/d/birmingham-movie-theatre-with-stadium/7040316345.html,birmingham,https://bham.craigslist.org,876,apartment,855,1,1,1,1,1,1,0,0,w/d hookups,,https://images.craigslist.org/00O0O_5JzLjp6fsn7_600x450.jpg,"Arbors at Cahaba River Apartment Homes  Arbors at Cahaba River Apartments offers 1, 2, and 3 Bedroom Apartments in Birmingham with a host of desirable features including large fully equipped kitchens, washer and dryer connections and extra closets. All beautifully situated amongst mature shade trees and manicured lawns. Whether you have a young family, are looking forward to retirement or anything in between, these Birmingham Apartments have a floor plan to meet your needs. With a variety of layouts to choose from, you will surely find what you are looking for from our selection of spacious 1, 2, and 3 bedroom apartments. Welcome additions in any home, you will appreciate our spacious kitchens that are perfect for entertaining and large bedrooms with extra closet space. Arbors at Cahaba River Apartments is where you can come home to relax in the comforts of a quiet secluded community with desirable amenities after the excitement of a bustling metropolitan area located just minutes away.  -Playground -Pet Friendly -Oversized Closets -Movie Theatre with Stadium Style Seating -Fitness Center -9 Foot Ceilings -Linen Closet -Sunrooms available -Cyber CafÃ© -WiFi -Poolside Cabana with Gas Grills -Ceiling Fans  Call:  show contact info   Pricing and availability are subject to change. Contact leasing office for details.",33.4299,-86.7283,al
7040315510,https://bham.craigslist.org/apa/d/birmingham-balcony-pets-allowed-tennis/7040315510.html,birmingham,https://bham.craigslist.org,765,apartment,802,1,1,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00M0M_9EWMOTOMLr1_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Accepts Electronic Payments -24-Hour Laundry Care Facilities -2 Sparkling Swimming Pools -Heat -Short Term Lease -Individual Climate Control -110 Acre Stocked Lake -Pets Allowed  Call:  show contact info   BUS TRANSIT AVAILABLE, MODERN LAUNDRY FACILITIES, SHOPPING AND DINING LESS THAN 5 MINUTES AWAY, EASY 459 ACCESS, BEAUTIFULLY  UPDATED CLUB HOUSE, PET GROOMING LESS THAN 5 MINUTES AWAY, FISHING AND BOATING PERMIT AVAILABLE ON SITE, 110 ACRE STOCKED FISHING LAKE, SPORTS BARS CLOSE BY FOR THE SPORT FANATICS, PET FRIENDLY, WRAP AROUND FISHING DECK, PLANET FITNESS LESS THAN 5 MINUTES AWAY, LAKE AND WOODED VIEWS, ADJACENT TO 280, GOLDS GYM",33.4226,-86.7065,al
